 Age,M_Mtot,R_cm,logP,logT,logRho,logL,Kappa,Sint,Gradrad,Gradad,Gradtot,Tau,Lconv
  8.000000000000D+03,  9.295718450486D-01,  6.645083227657D+09,  1.190951112564D+01,  4.018079692147D+00, -2.078924055098D-01,  2.466220953343D+01,  1.687952555687D+07,  6.131800952837D+08,  9.926468887738D+06,  2.835350216564D-01,  2.835350226596D-01,  8.595614775404D+14,1
  8.000000000000D+03,  9.249263958350D-01,  6.614640820636D+09,  1.194118880702D+01,  4.027098276434D+00, -1.944881703177D-01,  2.466120061326D+01,  2.313729342785D+07,  6.131803341426D+08,  1.350570677063D+07,  2.857306176281D-01,  2.857306185957D-01,  1.238450577922D+15,1
  8.000000000000D+03,  9.201068513693D-01,  6.583721946450D+09,  1.197217960084D+01,  4.035980700032D+00, -1.813676372418D-01,  2.466012952284D+01,  3.164819018945D+07,  6.131805523105D+08,  1.833211444531D+07,  2.873759727851D-01,  2.873759737191D-01,  1.781702564457D+15,1
  8.000000000000D+03,  9.151120244611D-01,  6.552326986753D+09,  1.200251763403D+01,  4.044718136250D+00, -1.685110518161D-01,  2.465899384703D+01,  4.318263910364D+07,  6.131807512978D+08,  2.481929698702D+07,  2.885143368370D-01,  2.885143377393D-01,  2.558151225326D+15,1
  8.000000000000D+03,  9.099410803926D-01,  6.520457892345D+09,  1.203223320093D+01,  4.053303112336D+00, -1.558997542157D-01,  2.465779121006D+01,  5.875516626294D+07,  6.131800746341D+08,  3.350891532331D+07,  2.898763196236D-01,  2.898763204958D-01,  3.663991271740D+15,1
  8.000000000000D+03,  9.046059311324D-01,  6.488193448546D+09,  1.206128758479D+01,  4.061769167676D+00, -1.435033883712D-01,  2.465652117115D+01,  7.978933714258D+07,  6.131803431276D+08,  4.513704592922D+07,  2.927324105386D-01,  2.927324113820D-01,  5.230192294036D+15,1
  8.000000000000D+03,  8.991094787165D-01,  6.455557177008D+09,  1.208969963031D+01,  4.070118922689D+00, -1.312940018955D-01,  2.465518314647D+01,  1.081445840344D+08,  6.131806122478D+08,  6.066174588278D+07,  2.948612818424D-01,  2.948612826583D-01,  7.441231389928D+15,1
  8.000000000000D+03,  8.934503988065D-01,  6.422546379687D+09,  1.211750914620D+01,  4.078341578923D+00, -1.192554456427D-01,  2.465377468931D+01,  1.462336320561D+08,  6.131807400799D+08,  8.132235760419D+07,  2.964029082937D-01,  2.964029090832D-01,  1.055450350032D+16,1
  8.000000000000D+03,  8.876283414076D-01,  6.389164157506D+09,  1.214474796929D+01,  4.086429943838D+00, -1.073737718623D-01,  2.465229328474D+01,  1.972133426940D+08,  6.131810050883D+08,  1.087282088040D+08,  2.973122154005D-01,  2.973122161646D-01,  1.492461968883D+16,1
  8.000000000000D+03,  8.816459350644D-01,  6.355429568984D+09,  1.217143266953D+01,  4.094385843897D+00, -9.566430355531D-02,  2.465073607203D+01,  2.652499996650D+08,  6.131807187237D+08,  1.449780217962D+08,  2.993257260731D-01,  2.993257268119D-01,  2.103613559284D+16,1
  8.000000000000D+03,  8.755116585597D-01,  6.321389250376D+09,  1.219755573207D+01,  4.102227025798D+00, -8.417896254719D-02,  2.464910378234D+01,  3.559669314637D+08,  6.131804776589D+08,  1.928478287197D+08,  3.010795191007D-01,  3.010795198156D-01,  2.954546417408D+16,1
  8.000000000000D+03,  8.692292003177D-01,  6.287058240014D+09,  1.222313304189D+01,  4.109955751654D+00, -7.292218409257D-02,  2.464739527789D+01,  4.766483193807D+08,  6.131802276225D+08,  2.559084892691D+08,  3.034356814138D-01,  3.034356821066D-01,  4.135468867259D+16,1
  8.000000000000D+03,  8.628065644684D-01,  6.252473125458D+09,  1.224816421916D+01,  4.117585988811D+00, -6.189475077037D-02,  2.464561033904D+01,  6.370691649507D+08,  6.131800434121D+08,  3.388592680928D+08,  3.063565633558D-01,  3.063565640280D-01,  5.768317184846D+16,1
  8.000000000000D+03,  8.562508929928D-01,  6.217663486224D+09,  1.227265474120D+01,  4.125128363903D+00, -5.109393618777D-02,  2.464374853340D+01,  8.501617825618D+08,  6.131799181162D+08,  4.478225728905D+08,  3.096824737888D-01,  3.096824744419D-01,  8.018997841881D+16,1
  8.000000000000D+03,  8.495684642532D-01,  6.182652552929D+09,  1.229661470999D+01,  4.132590523761D+00, -4.051437822945D-02,  2.464180920265D+01,  1.133006501219D+09,  6.131798456210D+08,  5.907605108576D+08,  3.132646435253D-01,  3.132646441603D-01,  1.111302078333D+17,1
  8.000000000000D+03,  8.427648313559D-01,  6.147458444382D+09,  1.232005738763D+01,  4.139977794819D+00, -3.015167634964D-02,  2.463979150696D+01,  1.508129895980D+09,  6.131798140507D+08,  7.780108996599D+08,  3.170139390436D-01,  3.170139396616D-01,  1.535651172438D+17,1
  8.000000000000D+03,  8.358417185150D-01,  6.112078526483D+09,  1.234300858360D+01,  4.147285145004D+00, -1.999863892705D-02,  2.463769251260D+01,  2.004614700301D+09,  6.131803002521D+08,  1.022781830343D+09,  3.192698950604D-01,  3.192698956619D-01,  2.116632515514D+17,1
  8.000000000000D+03,  8.287931915253D-01,  6.076471236670D+09,  1.236551626936D+01,  4.154487813697D+00, -1.003515440115D-02,  2.463550874841D+01,  2.658422596390D+09,  6.131804566761D+08,  1.341427573214D+09,  3.206279595808D-01,  3.206279601664D-01,  2.911123225019D+17,1
  8.000000000000D+03,  8.216202979646D-01,  6.040631264043D+09,  1.238760224507D+01,  4.161580234795D+00, -2.518115211150D-04,  2.463323795478D+01,  3.516470881330D+09,  6.131805822325D+08,  1.754974244900D+09,  3.215278941119D-01,  3.215278946819D-01,  3.994607104649D+17,1
  8.000000000000D+03,  8.143246413420D-01,  6.004555939125D+09,  1.240928521245D+01,  4.168558498568D+00,  9.360104159881D-03,  2.463087802958D+01,  4.638645701363D+09,  6.131806826726D+08,  2.290015883567D+09,  3.220530897645D-01,  3.220530903196D-01,  5.467732216788D+17,1
  8.000000000000D+03,  8.069083204246D-01,  5.968244817430D+09,  1.243058135715D+01,  4.175420101529D+00,  1.880857773560D-02,  2.462842700176D+01,  6.101091335983D+09,  6.131807585121D+08,  2.980073027852D+09,  3.222820370713D-01,  3.222820376120D-01,  7.464110538333D+17,1
  8.000000000000D+03,  7.993739287356D-01,  5.931699600765D+09,  1.245150466863D+01,  4.182163874908D+00,  2.810095050125D-02,  2.462588305168D+01,  8.000305022174D+09,  6.131808127228D+08,  3.867269226558D+09,  3.222896753865D-01,  3.222896759136D-01,  1.016032975081D+18,1
  8.000000000000D+03,  7.917245145935D-01,  5.894923878630D+09,  1.247206731515D+01,  4.188789827211D+00,  3.724395668490D-02,  2.462324450254D+01,  1.045819696605D+10,  6.131808476170D+08,  5.004386621422D+09,  3.221446460923D-01,  3.221446466064D-01,  1.378878398426D+18,1
  8.000000000000D+03,  7.839663758093D-01,  5.857936411325D+09,  1.249227268855D+01,  4.195305996902D+00,  4.624908360268D-02,  2.462051141143D+01,  1.363176948133D+10,  6.131807622879D+08,  6.458483145695D+09,  3.230313621265D-01,  3.230313626282D-01,  1.865287947487D+18,1
  8.000000000000D+03,  7.761083301288D-01,  5.820768612787D+09,  1.251211845975D+01,  4.201726656742D+00,  5.512819058999D-02,  2.461768321736D+01,  1.772509891958D+10,  6.131808991046D+08,  8.315282223764D+09,  3.239192231464D-01,  3.239192236365D-01,  2.514844731473D+18,1
  8.000000000000D+03,  7.681529902658D-01,  5.783421870928D+09,  1.253161842382D+01,  4.208050674572D+00,  6.388411502913D-02,  2.461475836583D+01,  2.298929371428D+10,  6.131808880228D+08,  1.067991056390D+10,  3.247100200897D-01,  3.247100205685D-01,  3.379816911185D+18,1
  8.000000000000D+03,  7.601046544299D-01,  5.745904979430D+09,  1.255078165281D+01,  4.214281040892D+00,  7.251747724516D-02,  2.461173560601D+01,  2.974320417080D+10,  6.131808652654D+08,  1.368431544253D+10,  3.255538696627D-01,  3.255538701307D-01,  4.528143683921D+18,1
  8.000000000000D+03,  7.519678711143D-01,  5.708227275865D+09,  1.256961637407D+01,  4.220421296555D+00,  8.102855936142D-02,  2.460861377585D+01,  3.838927647135D+10,  6.131808321167D+08,  1.749327915445D+10,  3.264932149244D-01,  3.264932153821D-01,  6.048105566802D+18,1
  8.000000000000D+03,  7.437474098493D-01,  5.670398492487D+09,  1.258813010617D+01,  4.226475452790D+00,  8.941721878173D-02,  2.460539179396D+01,  4.943519648693D+10,  6.131807897248D+08,  2.231241137364D+10,  3.275671321597D-01,  3.275671326074D-01,  8.054148650780D+18,1
  8.000000000000D+03,  7.354482335266D-01,  5.632428627318D+09,  1.260632977252D+01,  4.232447920867D+00,  9.768297929007D-02,  2.460206865151D+01,  6.352126837557D+10,  6.131807391103D+08,  2.839810847841D+10,  3.288117909715D-01,  3.288117914098D-01,  1.069433436679D+19,1
  8.000000000000D+03,  7.270754727584D-01,  5.594327835507D+09,  1.262422179518D+01,  4.238343451412D+00,  1.058251059637D-01,  2.459864340406D+01,  8.145513426326D+10,  6.131806811741D+08,  3.606998686429D+10,  3.302609489696D-01,  3.302609493987D-01,  1.415987035239D+19,1
  8.000000000000D+03,  7.186322070463D-01,  5.556096537487D+09,  1.264181669025D+01,  4.244161945356D+00,  1.138486934242D-01,  2.459511420048D+01,  1.042356687087D+11,  6.131807148708D+08,  4.572023038196D+10,  3.310685278325D-01,  3.310685282513D-01,  1.869805623330D+19,1
  8.000000000000D+03,  7.101196495078D-01,  5.517726958236D+09,  1.265912817547D+01,  4.249899083035D+00,  1.217632488943D-01,  2.459147850840D+01,  1.330838261120D+11,  6.131807423566D+08,  5.782554317473D+10,  3.317147578617D-01,  3.317147582704D-01,  2.462756289547D+19,1
  8.000000000000D+03,  7.015409534724D-01,  5.479220180530D+09,  1.267616529926D+01,  4.255555242806D+00,  1.295723901455D-01,  2.458773451341D+01,  1.695251402333D+11,  6.131807655840D+08,  7.297524238137D+10,  3.322405030882D-01,  3.322405034873D-01,  3.235499775847D+19,1
  8.000000000000D+03,  6.928993513703D-01,  5.440577516034D+09,  1.269293651736D+01,  4.261131054263D+00,  1.372793118883D-01,  2.458388040722D+01,  2.154448849507D+11,  6.131807849221D+08,  9.189129276769D+10,  3.326643798300D-01,  3.326643802196D-01,  4.239941542527D+19,1
  8.000000000000D+03,  6.841982046422D-01,  5.401800709469D+09,  1.270944964327D+01,  4.266627504448D+00,  1.448858859319D-01,  2.457991465781D+01,  2.731688593141D+11,  6.131807211650D+08,  1.154567061104D+11,  3.330933637518D-01,  3.330933641324D-01,  5.542153255317D+19,1
  8.000000000000D+03,  6.754417596745D-01,  5.362894989307D+09,  1.272571051069D+01,  4.272047622792D+00,  1.523896201322D-01,  2.457583562529D+01,  3.455841492324D+11,  6.131807251246D+08,  1.447561996414D+11,  3.335474205949D-01,  3.335474209668D-01,  7.225926027801D+19,1
  8.000000000000D+03,  6.666336382498D-01,  5.323862426903D+09,  1.274172588003D+01,  4.277392988219D+00,  1.597926328311D-01,  2.457164159270D+01,  4.362297839720D+11,  6.131807266173D+08,  1.811086655821D+11,  3.339799413183D-01,  3.339799416820D-01,  9.397571341365D+19,1
  8.000000000000D+03,  6.577774856675D-01,  5.284705075411D+09,  1.275750218602D+01,  4.282665283953D+00,  1.670973335348D-01,  2.456733082412D+01,  5.494515463518D+11,  6.131807258735D+08,  2.261194346468D+11,  3.344020597543D-01,  3.344020601101D-01,  1.219148694303D+20,1
  8.000000000000D+03,  6.488769631971D-01,  5.245424940525D+09,  1.277304556811D+01,  4.287866279494D+00,  1.743059540297D-01,  2.456290155921D+01,  6.905767803503D+11,  6.131807231031D+08,  2.817391800120D+11,  3.348239548045D-01,  3.348239551526D-01,  1.577719182313D+20,1
  8.000000000000D+03,  6.399347220708D-01,  5.206019518508D+09,  1.278836362601D+01,  4.292995480939D+00,  1.814232725179D-01,  2.455835116853D+01,  8.660451393437D+11,  6.131807492649D+08,  3.503106536845D+11,  3.347995740097D-01,  3.347995743506D-01,  2.036835115074D+20,1
  8.000000000000D+03,  6.309525840511D-01,  5.166482867496D+09,  1.280346497196D+01,  4.298050602480D+00,  1.884557397886D-01,  2.455367719862D+01,  1.083580958993D+12,  6.131807557318D+08,  4.346303236462D+11,  3.346856954301D-01,  3.346856957641D-01,  2.623327671538D+20,1
  8.000000000000D+03,  6.219339743686D-01,  5.126816126257D+09,  1.281835515076D+01,  4.303033118423D+00,  1.954052893367D-01,  2.454887764428D+01,  1.352650918910D+12,  6.131807633718D+08,  5.380930622596D+11,  3.345404350398D-01,  3.345404353671D-01,  3.370635497243D+20,1
  8.000000000000D+03,  6.128822529057D-01,  5.087020039158D+09,  1.283303958399D+01,  4.307944395990D+00,  2.022737603068D-01,  2.454395041975D+01,  1.684704057478D+12,  6.131807720615D+08,  6.647749054076D+11,  3.343584798173D-01,  3.343584801382D-01,  4.320475350813D+20,1
  8.000000000000D+03,  6.038007184482D-01,  5.047094978211D+09,  1.284752356571D+01,  4.312785704716D+00,  2.090629247769D-01,  2.453889335614D+01,  2.093552598070D+12,  6.131807816892D+08,  8.195585305639D+11,  3.341349895459D-01,  3.341349898606D-01,  5.524763614822D+20,1
  8.000000000000D+03,  5.946926127387D-01,  5.007040962844D+09,  1.286181225982D+01,  4.317558224951D+00,  2.157744896807D-01,  2.453370419867D+01,  2.595818282193D+12,  6.131807921532D+08,  1.008279466281D+12,  3.338655508725D-01,  3.338655511813D-01,  7.047952180783D+20,1
  8.000000000000D+03,  5.855611243446D-01,  4.966857677588D+09,  1.287591069871D+01,  4.322263055557D+00,  2.224100989535D-01,  2.452838060379D+01,  3.211453840449D+12,  6.131808033615D+08,  1.237895970987D+12,  3.335461369189D-01,  3.335461372220D-01,  8.969860516437D+20,1
  8.000000000000D+03,  5.764093923490D-01,  4.926544487882D+09,  1.288982378301D+01,  4.326901220893D+00,  2.289713358335D-01,  2.452292013610D+01,  3.964350312540D+12,  6.131808152305D+08,  1.516685839454D+12,  3.331730717281D-01,  3.331730720256D-01,  1.138910014805D+21,1
  8.000000000000D+03,  5.672405098770D-01,  4.886100454126D+09,  1.290355628221D+01,  4.331473677168D+00,  2.354598467529D-01,  2.451732026501D+01,  4.883042061819D+12,  6.131807847980D+08,  1.854473732283D+12,  3.328141986978D-01,  3.328141989900D-01,  1.442720438238D+21,1
  8.000000000000D+03,  5.580585072452D-01,  4.845528744970D+09,  1.291711139956D+01,  4.335983594528D+00,  2.418782276894D-01,  2.451157868932D+01,  6.002089764740D+12,  6.131808016115D+08,  2.263049664620D+12,  3.325829424624D-01,  3.325829427495D-01,  1.823336592778D+21,1
  8.000000000000D+03,  5.488665661604D-01,  4.804828884244D+09,  1.293049345709D+01,  4.340432266196D+00,  2.482287119558D-01,  2.450569305598D+01,  7.362421244775D+12,  6.131803496850D+08,  2.756302980500D+12,  3.327741560515D-01,  3.327741563336D-01,  2.299113919916D+21,1
  8.000000000000D+03,  5.396729261610D-01,  4.764022737131D+09,  1.294369938725D+01,  4.344832749498D+00,  2.545079308343D-01,  2.449966149259D+01,  9.017205029511D+12,  6.131803465754D+08,  3.351867296650D+12,  3.336704721827D-01,  3.336704724599D-01,  2.892358263201D+21,1
  8.000000000000D+03,  5.304811876475D-01,  4.723111649865D+09,  1.295673286080D+01,  4.349187467383D+00,  2.607169205410D-01,  2.449348386542D+01,  1.102790718655D+13,  6.131803448743D+08,  4.070104809081D+12,  3.345678009525D-01,  3.345678012250D-01,  3.630818855199D+21,1
  8.000000000000D+03,  5.212943610821D-01,  4.682094287791D+09,  1.296959821724D+01,  4.353497532156D+00,  2.668568650830D-01,  2.448715721955D+01,  1.346782912314D+13,  6.131803444767D+08,  4.935094800172D+12,  3.354592516979D-01,  3.354592519658D-01,  4.548600462610D+21,1
  8.000000000000D+03,  5.121153898184D-01,  4.640968957646D+09,  1.298229970416D+01,  4.357763953262D+00,  2.729289321822D-01,  2.448067845157D+01,  1.642469531258D+13,  6.131803452858D+08,  5.975406544711D+12,  3.363383427835D-01,  3.363383430468D-01,  5.687504738369D+21,1
  8.000000000000D+03,  5.029471549908D-01,  4.599733624136D+09,  1.299484147627D+01,  4.361987645768D+00,  2.789342718044D-01,  2.447404430400D+01,  2.000334903201D+13,  6.131803472117D+08,  7.224888935732D+12,  3.371989707588D-01,  3.371989710177D-01,  7.098698797793D+21,1
  8.000000000000D+03,  4.937924801841D-01,  4.558385924592D+09,  1.300722759518D+01,  4.366169438180D+00,  2.848740151097D-01,  2.446725135919D+01,  2.432892178766D+13,  6.131803501713D+08,  8.723589338373D+12,  3.380353845421D-01,  3.380353847967D-01,  8.844730329147D+21,1
  8.000000000000D+03,  4.846541359015D-01,  4.516923181864D+09,  1.301946202990D+01,  4.370310079672D+00,  2.907492686452D-01,  2.446029604072D+01,  2.955055338742D+13,  6.131803537503D+08,  1.051882107912D+13,  3.388424789672D-01,  3.388424792176D-01,  1.100195782638D+22,1
  8.000000000000D+03,  4.755348442588D-01,  4.475342414995D+09,  1.303154865732D+01,  4.374410247307D+00,  2.965610771938D-01,  2.445317458615D+01,  3.584575164576D+13,  6.131803589849D+08,  1.266640067567D+13,  3.396133599266D-01,  3.396133601728D-01,  1.366347727476D+22,1
  8.000000000000D+03,  4.664372724880D-01,  4.433640299322D+09,  1.304349127764D+01,  4.378470526847D+00,  3.023105125247D-01,  2.444588304354D+01,  4.342544415339D+13,  6.131803649325D+08,  1.523206754229D+13,  3.403424337017D-01,  3.403424339438D-01,  1.694264401156D+22,1
  8.000000000000D+03,  4.573640493841D-01,  4.391813235110D+09,  1.305529359952D+01,  4.382491448710D+00,  3.079986393303D-01,  2.443841727759D+01,  5.253995062680D+13,  6.131803715354D+08,  1.829314342026D+13,  3.410257534011D-01,  3.410257536391D-01,  2.097729439391D+22,1
  8.000000000000D+03,  4.483177694923D-01,  4.349857357003D+09,  1.306695924202D+01,  4.386473494558D+00,  3.136265048078D-01,  2.443077295648D+01,  6.348591783833D+13,  6.131803787398D+08,  2.194043789748D+13,  3.416596393928D-01,  3.416596396268D-01,  2.593481216261D+22,1
  8.000000000000D+03,  4.393009965630D-01,  4.307768539567D+09,  1.307849173759D+01,  4.390417102177D+00,  3.191950357665D-01,  2.442294569957D+01,  7.661438833733D+13,  6.131805296275D+08,  2.628045014172D+13,  3.420037283907D-01,  3.420037286207D-01,  3.201819545884D+22,1
  8.000000000000D+03,  4.303139111455D-01,  4.265531308982D+09,  1.308989751362D+01,  4.394316942677D+00,  3.247072683355D-01,  2.441492922183D+01,  9.231700467616D+13,  6.131805167741D+08,  3.143191957383D+13,  3.418523805000D-01,  3.418523807259D-01,  3.947434742924D+22,1
  8.000000000000D+03,  4.213590371103D-01,  4.223140902484D+09,  1.310117986087D+01,  4.398173322053D+00,  3.301647957110D-01,  2.440671784893D+01,  1.110685109204D+14,  6.131805066880D+08,  3.753692383330D+13,  3.417713050081D-01,  3.417713052300D-01,  4.859887234595D+22,1
  8.000000000000D+03,  4.124392864497D-01,  4.180594330971D+09,  1.311234149150D+01,  4.401987530826D+00,  3.355692933439D-01,  2.439830675074D+01,  1.334309278234D+14,  6.131804969892D+08,  4.476207588074D+13,  3.416942330682D-01,  3.416942332863D-01,  5.974756220284D+22,1
  8.000000000000D+03,  4.035575569097D-01,  4.137888514484D+09,  1.312338505952D+01,  4.405760877854D+00,  3.409222658972D-01,  2.438969077813D+01,  1.600654268516D+14,  6.131804884410D+08,  5.330156985542D+13,  3.416760251593D-01,  3.416760253736D-01,  7.334874261023D+22,1
  8.000000000000D+03,  3.947167946473D-01,  4.095020546011D+09,  1.313431308750D+01,  4.409494839636D+00,  3.462248764668D-01,  2.438086464158D+01,  1.917506350203D+14,  6.131804809676D+08,  6.338189170438D+13,  3.417095203428D-01,  3.417095205534D-01,  8.991745455958D+22,1
  8.000000000000D+03,  3.859198889602D-01,  4.051987174062D+09,  1.314512810176D+01,  4.413190799767D+00,  3.514782698033D-01,  2.437182275019D+01,  2.294012104430D+14,  6.131804744991D+08,  7.526651676395D+13,  3.417879832497D-01,  3.417879834567D-01,  1.100726346968D+23,1
  8.000000000000D+03,  3.771696766180D-01,  4.008784808317D+09,  1.315583262968D+01,  4.416850056278D+00,  3.566835734393D-01,  2.436255919472D+01,  2.740907088900D+14,  6.131804689711D+08,  8.926162010105D+13,  3.419050673138D-01,  3.419050675174D-01,  1.345573666357D+23,1
  8.000000000000D+03,  3.684689460003D-01,  3.965409523708D+09,  1.316642919779D+01,  4.420473828484D+00,  3.618418989401D-01,  2.435306772907D+01,  3.270781624362D+14,  6.131804643238D+08,  1.057226136429D+14,  3.420547824735D-01,  3.420547826737D-01,  1.642629683163D+23,1
  8.000000000000D+03,  3.598204410585D-01,  3.921857063042D+09,  1.317692033063D+01,  4.424063263407D+00,  3.669543432792D-01,  2.434334175016D+01,  3.898389558599D+14,  6.131804605019D+08,  1.250616205030D+14,  3.422314667619D-01,  3.422314669587D-01,  2.002576258976D+23,1
  8.000000000000D+03,  3.512268651184D-01,  3.878122838193D+09,  1.318730855021D+01,  4.427619441819D+00,  3.720219903359D-01,  2.433337427591D+01,  4.641006775969D+14,  6.131804574542D+08,  1.477560100290D+14,  3.424297612880D-01,  3.424297614815D-01,  2.438204144107D+23,1
  8.000000000000D+03,  3.426908845359D-01,  3.834201929922D+09,  1.319759637624D+01,  4.431143383958D+00,  3.770459125190D-01,  2.432315792129D+01,  5.518847276423D+14,  6.131804551332D+08,  1.743581314779D+14,  3.426445881722D-01,  3.426445883626D-01,  2.964816988033D+23,1
  8.000000000000D+03,  3.342151322190D-01,  3.790089086352D+09,  1.320778632683D+01,  4.434636054959D+00,  3.820271725216D-01,  2.431268487200D+01,  6.555545873074D+14,  6.131804534945D+08,  2.055063999183D+14,  3.428711310548D-01,  3.428711312419D-01,  3.600710904775D+23,1
  8.000000000000D+03,  3.258022110296D-01,  3.745778720120D+09,  1.321788091985D+01,  4.438098370034D+00,  3.869668252124D-01,  2.430194685586D+01,  7.778717981249D+14,  6.131804524973D+08,  2.419379050207D+14,  3.431048178430D-01,  3.431048180271D-01,  4.367743492377D+23,1
  8.000000000000D+03,  3.174546970744D-01,  3.701264904215D+09,  1.322788267485D+01,  4.441531199450D+00,  3.918659129831D-01,  2.429093511138D+01,  9.220608630175D+14,  6.131805000823D+08,  2.845027318418D+14,  3.432422013542D-01,  3.432422015352D-01,  5.292008750238D+23,1
  8.000000000000D+03,  3.091742667404D-01,  3.656536626023D+09,  1.323779516386D+01,  4.444933006708D+00,  3.967264390912D-01,  2.427963994271D+01,  1.091766179576D+15,  6.131805038310D+08,  3.341527180341D+14,  3.431189957390D-01,  3.431189959171D-01,  6.404696094152D+23,1
  8.000000000000D+03,  3.009631938820D-01,  3.611585695465D+09,  1.324762122600D+01,  4.448303819622D+00,  4.015497719115D-01,  2.426805036114D+01,  1.291264265676D+15,  6.131805072193D+08,  3.919888151594D+14,  3.429712709181D-01,  3.429712710932D-01,  7.742824753965D+23,1
  8.000000000000D+03,  2.928239905786D-01,  3.566404907055D+09,  1.325736340864D+01,  4.451644308747D+00,  4.063370387694D-01,  2.425615584558D+01,  1.525548200408D+15,  6.131805102669D+08,  4.592793501452D+14,  3.428015564249D-01,  3.428015565970D-01,  9.350376455483D+23,1
  8.000000000000D+03,  2.847591758052D-01,  3.520986788761D+09,  1.326702425260D+01,  4.454955170895D+00,  4.110893667690D-01,  2.424394525259D+01,  1.800414966209D+15,  6.131805129923D+08,  5.374763136249D+14,  3.426122649547D-01,  3.426122651239D-01,  1.127962117533D+24,1
  8.000000000000D+03,  2.767712758908D-01,  3.475323584911D+09,  1.327660629984D+01,  4.458237129544D+00,  4.158078867432D-01,  2.423140676542D+01,  2.122591787740D+15,  6.131805154131D+08,  6.282400687345D+14,  3.424056966666D-01,  3.424056968330D-01,  1.359263775882D+24,1
  8.000000000000D+03,  2.688628250482D-01,  3.429407238265D+09,  1.328611210157D+01,  4.461490935522D+00,  4.204937373939D-01,  2.421852783798D+01,  2.499882456788D+15,  6.131805175453D+08,  7.334671195813D+14,  3.421840434958D-01,  3.421840436593D-01,  1.636311020199D+24,1
  8.000000000000D+03,  2.610363659780D-01,  3.383229371197D+09,  1.329554422675D+01,  4.464717367973D+00,  4.251480696635D-01,  2.420529513286D+01,  2.941336978716D+15,  6.131805194043D+08,  8.553212794846D+14,  3.419493934756D-01,  3.419493936363D-01,  1.967845015811D+24,1
  8.000000000000D+03,  2.532944432502D-01,  3.336781222028D+09,  1.330490528002D+01,  4.467917214338D+00,  4.297721016435D-01,  2.419169429281D+01,  3.457445058495D+15,  6.131805588543D+08,  9.962674968096D+14,  3.416487250628D-01,  3.416487252208D-01,  2.364230772574D+24,1
  8.000000000000D+03,  2.456393462773D-01,  3.290052059537D+09,  1.331419822505D+01,  4.471090512219D+00,  4.343675890527D-01,  2.417771022542D+01,  4.060217628091D+15,  6.131805584261D+08,  1.159079973434D+15,  3.412998916717D-01,  3.412998918269D-01,  2.837761315452D+24,1
  8.000000000000D+03,  2.380736973046D-01,  3.243032690606D+09,  1.332342568505D+01,  4.474238261075D+00,  4.389357230020D-01,  2.416332646288D+01,  4.763703565928D+15,  6.131805576490D+08,  1.346939337113D+15,  3.409585038155D-01,  3.409585039680D-01,  3.402973677311D+24,1
  8.000000000000D+03,  2.306001299276D-01,  3.195713526196D+09,  1.333259034169D+01,  4.477361499764D+00,  4.434776938250D-01,  2.414852580742D+01,  5.584193801400D+15,  6.131805565416D+08,  1.563459751864D+15,  3.406270460759D-01,  3.406270462257D-01,  4.077083785956D+24,1
  8.000000000000D+03,  2.232212897788D-01,  3.148084556940D+09,  1.334169494757D+01,  4.480461308971D+00,  4.479947313725D-01,  2.413328984820D+01,  6.540585955834D+15,  6.131805551208D+08,  1.812742952071D+15,  3.403078732218D-01,  3.403078733690D-01,  4.880477905700D+24,1
  8.000000000000D+03,  2.159398353476D-01,  3.100135327783D+09,  1.335074233987D+01,  4.483538814228D+00,  4.524881121155D-01,  2.411759884401D+01,  7.654812405725D+15,  6.131805534018D+08,  2.099439355826D+15,  3.400032236590D-01,  3.400032238036D-01,  5.837296261562D+24,1
  8.000000000000D+03,  2.087584389380D-01,  3.051854911650D+09,  1.335973545544D+01,  4.486595189628D+00,  4.569591669274D-01,  2.410143159171D+01,  8.952344141741D+15,  6.131805513981D+08,  2.428816126911D+15,  3.397152331521D-01,  3.397152332942D-01,  6.976127124309D+24,1
  8.000000000000D+03,  2.016797877669D-01,  3.003231882188D+09,  1.336867734733D+01,  4.489631662267D+00,  4.614092896665D-01,  2.408476527816D+01,  1.046278557632D+16,  6.131805491216D+08,  2.806832825147D+15,  3.394459488609D-01,  3.394459490004D-01,  8.330833589544D+24,1
  8.000000000000D+03,  1.947065852079D-01,  2.954254285612D+09,  1.337757120334D+01,  4.492649517548D+00,  4.658399955855D-01,  2.406757531319D+01,  1.222057894986D+16,  6.131804732657D+08,  3.240225297486D+15,  3.393655812419D-01,  3.393655813789D-01,  9.941540192182D+24,1
  8.000000000000D+03,  1.878426174762D-01,  2.904917356840D+09,  1.338641898586D+01,  4.495653657286D+00,  4.702521778240D-01,  2.404983589621D+01,  1.426825984161D+16,  6.131804726446D+08,  3.737083076781D+15,  3.397074329815D-01,  3.397074331159D-01,  1.185567314515D+25,1
  8.000000000000D+03,  1.810907972324D-01,  2.855209888109D+09,  1.339522393928D+01,  4.498646280075D+00,  4.746474029610D-01,  2.403152082516D+01,  1.665446934683D+16,  6.131804719299D+08,  4.306353566942D+15,  3.400529120434D-01,  3.400529121754D-01,  1.412994607846D+25,1
  8.000000000000D+03,  1.744537590562D-01,  2.805117965492D+09,  1.340398988689D+01,  4.501628693205D+00,  4.790274414849D-01,  2.401259887516D+01,  1.943564357763D+16,  6.131804711222D+08,  4.958019203135D+15,  3.404029660883D-01,  3.404029662178D-01,  1.683196127005D+25,1
